gene	Preleukemia_Control_rep1	Preleukemia_Control_rep2	Preleukemia_Control_rep3	Preleukemia_Tet2_rep1	Preleukemia_Tet2_rep2	Preleukemia_Tet2_rep3	Preleukemia_Rx1_rep1	Preleukemia_Rx1_rep2	Preleukemia_Rx1_rep3	Preleukemia_Rx1Tet2_rep1	Preleukemia_Rx1Tet2_rep2	Preleukemia_Rx1Tet2_rep3	cluster
St6galnac6	0.5843866901368612	1.5852829058517208	0.4560293876489459	-0.189336150659671	1.0795265342165443	1.4025603827454869	-1.290772064123734	-1.2621815444381002	-0.8880054573825773	-0.9214481896944348	0.3209776260225971	-0.8770201203236315	0
Dnajb4	0.6927290146845935	0.3181126500452592	0.60231777638297	0.8249729451019501	0.5249569800147521	-0.0908803911300873	0.4977510096044691	-0.8777857844328993	-1.714657776479282	1.379234402772545	-2.054422254051118	-0.1023285725131359	0
C1qc	-0.1827606151753307	0.3878315134288028	1.0422191943773078	-0.8080332512642433	1.3092876087518588	2.050131756478604	-0.287115335743835	-1.395683956402323	-0.0173665785168625	-0.0398536495476777	-0.9642133706806622	-1.0944433157056397	0
St3gal5	0.2297241853242563	1.1772635768968782	0.5644831877008458	0.1651544086074643	1.0083116670274872	1.1750847588795663	0.1513279363219124	-0.269434084078845	-0.8003992866308985	-0.8246758801875015	-2.529703001660346	-0.0471374682008061	0
Sowaha	-0.1640867848311801	1.820868023091554	0.913147784997822	0.437167678601045	1.0330273147192983	0.8484573850640649	-0.5920748161613103	-0.4277384691468545	-0.277989697446293	-1.4899462223336113	-1.6860482967802817	-0.4147838997742517	0
Jmjd7	1.224117707202393	0.6127193579965093	0.0867274921254363	0.3336603260829878	1.0458012396651175	1.7338687093022518	-0.6407662640851173	-0.2427654489344813	-0.8013526466725288	-0.2898702460214059	-1.6387742127497904	-1.4233660139113706	0
C1qb	0.7003345194036825	0.3716369681192129	1.4692165235095378	-0.9741195742487204	1.0021768974931626	1.5533258742005438	-0.1187494349658018	0.12629341880359	-0.3906369683665795	-1.233497265524092	-1.2169550896632673	-1.2890258687612648	0
Atad3a	0.3538877518871957	0.8690796362881559	0.8577621277038698	0.8479949253532186	1.013051503308682	1.706722841846134	-1.2751924104411774	-0.6814680215996273	-0.5927164806888204	-1.076098230878526	-1.210647038966546	-0.8123766038125902	0
Gm5864	0.8779862302845342	0.7826245280214137	-0.0102723168892436	-0.1787196522871682	1.4858711712709485	1.5316161529688417	-0.4415688685945549	-0.886763836253128	-1.4623915047841622	0.1821699021331211	-1.6851202204020483	-0.1954315854685624	0
Rnd1	1.5914436977205595	-0.4464619944633388	2.2810008443028376	0.0863160838036996	-0.1446717018958433	-0.3036088620441084	-0.2464104296792907	-0.5429951569572358	0.6529252932951616	-1.305978655976735	-0.5440638223314255	-1.0774952957742834	0
Fastkd2	0.8400413628765978	1.4503487115006937	1.183915343428214	0.8220071063289635	0.2158748073990857	0.9796948592585302	-0.6136925527272202	-1.5553676035993431	-1.2485423218039653	-0.2388878401374165	-0.9919254006047912	-0.8434664719193725	0
Pdlim1	1.3417154991251568	1.038799270064529	0.006928327714956	-0.1103301804787175	0.8645167816611039	1.6608584968744442	-0.3390336108270849	-0.4492097888706665	-1.510668992499112	-0.2883865263814521	-1.5908554636118877	-0.6243338127712723	0
Gm11837	1.4642819304054036	0.7181664512158686	0.8022345628130066	0.8238273811875799	0.9678985847084952	1.109328093049471	-0.8096327292827203	-0.8883036969091105	-1.001935193851759	-1.0122997530960105	-1.1733845732275687	-1.000181057012658	0
Klrb1c	0.3121585576653327	0.1784939194512655	0.6365295526269596	1.1831093814104203	1.137261832286465	1.82627155260342	-0.6259424623737722	-1.244910980065712	-1.0136368779622544	-0.89288609776873	-0.2232691791701825	-1.2731791987032102	0
Prelid2	1.7926891783941663	0.9674050785730604	0.7868211277859132	0.5710041469714026	0.5521502922300827	0.7391095377086625	-0.4309290677172828	-0.7778652367900047	-0.9159841069998405	-0.4294782058452551	-1.7143082887457524	-1.1406144555651505	0
