TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
GO:0030054	cell junction	9.13141532540955e-23	-50.747736437058	2429	249	0.157495256166983	1581	28799	54526,226016,18191,67671,22630,14406,24012,56710,238205,23859,109905,228942,105853,16785,217480,17475,71436,80883,27207,17755,15572,14400,13176,75409,14799,23965,116837,14225,19989,22240,67405,13512,11820,235106,109676,18417,11514,12671,13823,223666,108071,74020,14402,100503670,11548,329942,76157,13510,54217,13506,22437,243548,20614,81907,241514,11826,14924,14811,232748,19283,12314,13839,216613,20088,19242,241201,208177,242274,80718,12405,11735,18168,229791,244049,14763,53870,433182,16449,12805,14394,320343,211712,17295,19230,68436,270106,12558,12064,16773,243043,99167,14802,16772,18387,231532,226982,110876,14401,140492,118449,16898,14804,20085,17968,224997,13837,14702,14800,12048,328699,225192,380702,54420,23836,11988,545156,13511,110886,225256,270162,76965,320712,20979,22121,268970,116838,108043,211323,330319,66489,239318,16691,60510,72003,14260,20005,20187,18163,16508,22253,239857,211924,242443,14405,215449,18798,18760,23966,12554,104001,17756,30785,12552,27062,268902,16531,16001,108030,15165,20104,13505,11440,18548,19088,50791,18166,11994,63993,13483,50490,110304,12737,14397,67451,210933,58998,14433,74342,21960,192167,14107,19944,15569,23964,17082,217692,27428,319195,19941,19272,66673,208898,234267,223272,56370,23888,268345,215654,19274,17386,12563,241568,244310,227485,114641,11784,12386,17380,13527,12296,14688,66616,114141,110637,11441,14399,16492,26451,50768,110784,14395,320405,19266,14062,22288,77531,215085,18472,12294,320460,239931,19933,16519,244682,320865,20745,14805,26414,268449,13131,241431,108069,218194,18667,20042,319387,16769,13507,20265	Syt10,Abhd17b,Nrxn3,Rpl38,Ywhaq,Gabrg2,Rgs7,Brinp1,Lrfn5,Dlg2,Rap1a,Cbln4,Mal2,Rpsa,Dgkb,Mpdz,Flrt3,Ntng1,Rps11,Map1b,Elavl4,Gabrb1,Dcc,Slitrk5,Gria1,Tenm3,Rims1,Fkbp1a,Rpl7,Dpysl3,Nts,Dsg3,App,Ntm,Ank2,Cldn11,Adcy8,Chrm3,Epb41l3,Arhgap39,Grm5,Cpne4,Gabrb3,Rpl5,Adra1b,Csmd2,Slc35d3,Dsg1a,Rpl36,Dsc2,Xirp1,Prickle2,Snap25,Tmem108,Zfp804a,Aqp1,Magi1,Grin2a,Tcaf2,Ptprz1,Calm2,Epha5,Ccdc85a,Rps24,Ptn,Cdh7,Phldb2,Lrrc7,Rab27b,Cbln2,Ank3,Npy5r,Plppr4,Mctp2,Gpr37,Cntn6,Eno1b,Jag1,Cntn1,Gabra1,Lypd6,Pcdh9,Met,Twf1,Rpl34,Rpl13,Cdh2,Bdnf,Lama2,Kctd8,Ssx2ip,Gria4,Lama1,Oprk1,Arhgap24,Eif5b,Scn2a,Gabrb2,Kcnn2,Synpo2,Rps2,Grid2,Rps19,Ncam2,Dlgap1,Epha3,Gng2,Gria2,Bcl2l1,Gabrr3,Hrh4,Shisa6,Cldn8,Cdh20,Slc7a2,Kalrn,Dsg2,Gabra5,Dsg1b,Elmod1,Slitrk1,Abi3bp,Syt1,Rpl13a,Arhgap28,Rims2,Chrnb3,Nrg1,Wipf3,Rpl35,Plcxd3,Krt8,Syt9,Synpr,Fmn1,Rpl9,Ryk,Ctnnd2,Kcnd2,Unc5c,Cadm2,Dsg1c,Grin3a,Gabrg1,Rap1b,Plcb4,Prkd1,Tenm4,Cdh13,Rtn1,Map2,Cttnbp2,Cdh11,Cadps,Robo2,Kcnma1,Igf1r,Lin7a,Hcn1,Rps6,Dsc1,Chrna6,Pcsk1,Prkar2b,Magi2,Npy1r,Pcdh15,Slc5a7,Dpp6,Nox4,Glra3,Cldn1,Gabra4,Pkp2,Adgrb3,Nectin3,Gapdh,Lrrtm1,Tnr,Nlgn1,Fat1,Rpl29,Elavl2,Tenm2,Il1rl1,Sipa1l1,Shroom3,Rpl17,Rpl26,Ptprk,Sorcs3,Unc13c,Gpm6a,Itgbl1,Tagln3,Gpc6,Kcnc2,Cdh12,Ptprm,Mmp13,Cdh6,Lrrc4c,Dlgap2,Cdh19,Rpl31,Apba2,Ctnna2,Mme,Dtna,Cacnb2,Gnb1,Snx9,Cldn16,Grik4,Chrna7,Gabra6,Kcna4,Rpl27a,Dlc1,Nr3c2,Gabra2,Cadps2,Ptprd,F2r,Utrn,Anks1b,Slc35f1,Pafah1b1,Cacna2d3,Vwc2l,Cldn17,Rpl21,Kcnj3,Cntn5,Cdh18,Spock1,Grik1,Mapk10,Rpl23a,Dab1,Xirp2,Grm3,Phactr1,Pgr,Rps12,Adgrl3,Dsg4,Dsc3,Scn1a
GO:0045202	synapse	2.73062962247514e-22	-49.6523398323201	1798	200	0.126502213788741	1581	28799	110784,14395,320405,14062,19266,22288,77531,215085,18472,16492,11441,14399,26451,110637,26414,14805,268449,13131,20745,20265,108069,18667,218194,319387,20042,12294,320460,19933,16519,244682,12563,23888,268345,241568,66673,208898,234267,19941,56370,13527,12296,17380,14688,66616,244310,11784,12386,114641,50791,18166,110304,11994,63993,13483,15165,16531,16001,108030,11440,18548,19088,20104,217692,19944,15569,23964,319195,210933,14397,21960,192167,58998,14433,74342,16508,22253,18163,242443,14405,215449,239857,20005,72003,20187,30785,12552,17756,27062,268902,12554,23966,104001,18798,545156,270162,110886,14800,12048,13837,14702,380702,328699,225192,108043,211323,330319,66489,116838,60510,239318,320712,20979,76965,22121,14394,12805,270106,68436,320343,17295,18168,53870,433182,229791,14763,244049,20085,14804,140492,16898,224997,17968,14802,18387,16773,12558,12064,243043,14401,226982,110876,329942,54217,76157,11514,12671,11820,235106,109676,14402,100503670,13823,223666,108071,74020,20088,19242,11735,80718,242274,12405,81907,241514,11826,14811,243548,20614,19283,12314,23859,109905,228942,238205,17475,71436,80883,105853,16785,217480,67671,226016,54526,18191,56710,22630,14406,24012,14225,19989,22240,75409,14799,116837,23965,67405,17755,27207,14400,13176,15572	Nr3c2,Gabra2,Cadps2,F2r,Ptprd,Utrn,Anks1b,Slc35f1,Pafah1b1,Kcna4,Chrna7,Gabra6,Rpl27a,Grik4,Mapk10,Grik1,Rpl23a,Dab1,Spock1,Scn1a,Grm3,Pgr,Phactr1,Adgrl3,Rps12,Cacna2d3,Vwc2l,Rpl21,Kcnj3,Cntn5,Cdh6,Gpc6,Kcnc2,Lrrc4c,Sorcs3,Unc13c,Gpm6a,Rpl26,Tagln3,Dtna,Cacnb2,Mme,Gnb1,Snx9,Dlgap2,Apba2,Ctnna2,Rpl31,Magi2,Npy1r,Glra3,Pcdh15,Slc5a7,Dpp6,Hcn1,Kcnma1,Igf1r,Lin7a,Chrna6,Pcsk1,Prkar2b,Rps6,Sipa1l1,Rpl29,Elavl2,Tenm2,Rpl17,Adgrb3,Gabra4,Tnr,Nlgn1,Nectin3,Gapdh,Lrrtm1,Kcnd2,Unc5c,Ctnnd2,Grin3a,Gabrg1,Rap1b,Cadm2,Rpl9,Synpr,Ryk,Cttnbp2,Cdh11,Map2,Cadps,Robo2,Cdh13,Tenm4,Rtn1,Plcb4,Kalrn,Elmod1,Gabra5,Gria2,Bcl2l1,Epha3,Gng2,Shisa6,Gabrr3,Hrh4,Chrnb3,Nrg1,Wipf3,Rpl35,Rims2,Syt9,Plcxd3,Abi3bp,Syt1,Slitrk1,Rpl13a,Gabra1,Cntn1,Rpl13,Rpl34,Lypd6,Met,Npy5r,Cntn6,Eno1b,Plppr4,Gpr37,Mctp2,Rps19,Grid2,Kcnn2,Rps2,Dlgap1,Ncam2,Gria4,Oprk1,Lama2,Cdh2,Bdnf,Kctd8,Gabrb2,Eif5b,Scn2a,Csmd2,Rpl36,Slc35d3,Adcy8,Chrm3,App,Ntm,Ank2,Gabrb3,Rpl5,Epb41l3,Arhgap39,Grm5,Cpne4,Rps24,Ptn,Ank3,Rab27b,Lrrc7,Cbln2,Tmem108,Zfp804a,Aqp1,Grin2a,Prickle2,Snap25,Ptprz1,Calm2,Dlg2,Rap1a,Cbln4,Lrfn5,Mpdz,Flrt3,Ntng1,Mal2,Rpsa,Dgkb,Rpl38,Abhd17b,Syt10,Nrxn3,Brinp1,Ywhaq,Gabrg2,Rgs7,Fkbp1a,Rpl7,Dpysl3,Slitrk5,Gria1,Rims1,Tenm3,Nts,Map1b,Rps11,Gabrb1,Dcc,Elavl4
GO:0097060	synaptic membrane	4.14050816251266e-21	-46.933468428002	563	92	0.058191018342821	1581	28799	63993,110304,18166,50791,329942,108071,11440,14402,108030,109676,16531,12671,11514,15165,242274,11735,23964,74342,19283,58998,192167,14397,20614,14811,210933,81907,217480,80883,71436,14405,242443,238205,16508,23859,24012,14406,20187,18191,226016,268902,23965,116837,14799,75409,13176,14400,110886,14062,19266,14395,320405,110637,328699,11441,16492,14399,380702,14800,319387,108069,20265,116838,211323,14805,108043,244682,16519,76965,12294,20979,17295,241568,12805,268345,14394,229791,433182,53870,234267,208898,66673,17968,224997,140492,14804,110876,12386,14401,243043,12558,18387,14802	Slc5a7,Glra3,Npy1r,Magi2,Csmd2,Grm5,Chrna6,Gabrb3,Lin7a,Ank2,Kcnma1,Chrm3,Adcy8,Hcn1,Lrrc7,Ank3,Tenm2,Lrrtm1,Ptprz1,Nectin3,Nlgn1,Gabra4,Snap25,Grin2a,Adgrb3,Tmem108,Dgkb,Ntng1,Flrt3,Gabrg1,Grin3a,Lrfn5,Kcnd2,Dlg2,Rgs7,Gabrg2,Ryk,Nrxn3,Abhd17b,Robo2,Tenm3,Rims1,Gria1,Slitrk5,Dcc,Gabrb1,Gabra5,F2r,Ptprd,Gabra2,Cadps2,Grik4,Gabrr3,Chrna7,Kcna4,Gabra6,Shisa6,Gria2,Adgrl3,Grm3,Scn1a,Rims2,Nrg1,Grik1,Chrnb3,Cntn5,Kcnj3,Slitrk1,Cacna2d3,Syt1,Met,Lrrc4c,Cntn1,Kcnc2,Gabra1,Plppr4,Eno1b,Cntn6,Gpm6a,Unc13c,Sorcs3,Ncam2,Dlgap1,Kcnn2,Grid2,Scn2a,Ctnna2,Gabrb2,Kctd8,Cdh2,Oprk1,Gria4
GO:0098794	postsynapse	5.76350311539198e-19	-41.9975712972899	951	123	0.0777988614800759	1581	28799	58998,19283,14433,74342,192167,243548,20614,14397,81907,210933,241514,14811,242274,11735,319195,20088,19944,19242,23964,217692,13823,223666,108071,14402,11440,100503670,19088,16531,16001,11820,108030,109676,15165,11514,12671,54217,110304,50791,329942,14400,13176,18798,104001,17755,27207,268902,14799,75409,17756,116837,30785,19989,14406,24012,20187,226016,67671,20005,16785,217480,242443,17475,14405,71436,238205,18163,16508,23859,22121,19933,76965,320712,108069,18667,319387,20042,20745,108043,26414,14805,268449,211323,66489,328699,110637,380702,14399,11441,16492,26451,14800,110886,77531,110784,14395,320405,14062,545156,114641,11784,14401,12386,12558,16773,244310,243043,14802,18387,224997,140492,16898,20085,14804,229791,19941,66673,17295,241568,270106,68436,268345,12805,14394	Nectin3,Ptprz1,Gapdh,Lrrtm1,Nlgn1,Prickle2,Snap25,Gabra4,Tmem108,Adgrb3,Zfp804a,Grin2a,Lrrc7,Ank3,Rpl17,Rps24,Rpl29,Ptn,Tenm2,Sipa1l1,Epb41l3,Arhgap39,Grm5,Gabrb3,Chrna6,Rpl5,Prkar2b,Kcnma1,Igf1r,App,Lin7a,Ank2,Hcn1,Adcy8,Chrm3,Rpl36,Glra3,Magi2,Csmd2,Gabrb1,Dcc,Plcb4,Rtn1,Map1b,Rps11,Robo2,Gria1,Slitrk5,Map2,Rims1,Cttnbp2,Rpl7,Gabrg2,Rgs7,Ryk,Abhd17b,Rpl38,Rpl9,Rpsa,Dgkb,Grin3a,Mpdz,Gabrg1,Flrt3,Lrfn5,Ctnnd2,Kcnd2,Dlg2,Rpl13a,Rpl21,Slitrk1,Abi3bp,Grm3,Pgr,Adgrl3,Rps12,Spock1,Chrnb3,Mapk10,Grik1,Rpl23a,Nrg1,Rpl35,Gabrr3,Grik4,Shisa6,Gabra6,Chrna7,Kcna4,Rpl27a,Gria2,Gabra5,Anks1b,Nr3c2,Gabra2,Cadps2,F2r,Kalrn,Rpl31,Apba2,Gabrb2,Ctnna2,Cdh2,Lama2,Dlgap2,Kctd8,Gria4,Oprk1,Dlgap1,Kcnn2,Rps2,Rps19,Grid2,Plppr4,Rpl26,Sorcs3,Met,Lrrc4c,Rpl13,Rpl34,Kcnc2,Cntn1,Gabra1
GO:0045211	postsynaptic membrane	6.18965078256322e-19	-41.926238098169	394	71	0.0449082858950032	1581	28799	224997,268902,14804,14799,75409,140492,14400,13176,14401,12386,14802,18387,12558,243043,241568,242443,14405,71436,17295,217480,23859,16508,14394,238205,268345,12805,20187,229791,14406,24012,66673,226016,11735,108069,319387,242274,108043,14805,211323,23964,192167,58998,19283,74342,81907,210933,14811,76965,14397,110304,110886,14395,320405,329942,14062,50791,11440,14402,380702,14399,11441,16492,328699,110637,108071,14800,15165,12671,16531,109676,108030	Dlgap1,Robo2,Grid2,Gria1,Slitrk5,Kcnn2,Gabrb1,Dcc,Gabrb2,Ctnna2,Gria4,Oprk1,Cdh2,Kctd8,Lrrc4c,Grin3a,Gabrg1,Flrt3,Met,Dgkb,Dlg2,Kcnd2,Gabra1,Lrfn5,Kcnc2,Cntn1,Ryk,Plppr4,Gabrg2,Rgs7,Sorcs3,Abhd17b,Ank3,Grm3,Adgrl3,Lrrc7,Chrnb3,Grik1,Nrg1,Tenm2,Nlgn1,Nectin3,Ptprz1,Lrrtm1,Tmem108,Adgrb3,Grin2a,Slitrk1,Gabra4,Glra3,Gabra5,Gabra2,Cadps2,Csmd2,F2r,Magi2,Chrna6,Gabrb3,Shisa6,Gabra6,Chrna7,Kcna4,Gabrr3,Grik4,Grm5,Gria2,Hcn1,Chrm3,Kcnma1,Ank2,Lin7a
GO:0098590	plasma membrane region	8.08017855594865e-18	-39.3571177030955	1403	157	0.0993042378241619	1581	28799	50490,110304,63993,13510,329942,50791,71096,18166,11440,14402,19876,13823,108071,15165,108097,11514,12671,241612,16531,16001,109676,108030,11735,27428,80718,242274,14107,23964,23793,192167,244486,58998,19283,28248,208169,74342,15446,81907,210933,11826,14811,243548,20614,12737,14397,242443,17475,14405,71436,80883,211924,277328,217480,13526,23859,216190,16508,238205,208890,20187,14406,24012,237523,226016,13525,18191,382007,58807,268902,16008,14799,210463,75409,17756,23965,116837,14400,13176,70866,171283,20494,12554,22288,225256,240726,59069,13511,21802,28250,110886,14395,320405,19692,19266,14062,18214,50768,54420,380702,16492,14399,11441,328699,110637,14800,14064,73250,16691,21813,20265,108069,12166,74441,319387,110789,21338,108043,546055,14805,211323,116838,16519,244682,55961,20979,12294,76965,241568,19230,15117,17295,67133,14394,16449,268345,12805,53870,433182,229791,66673,208898,234267,66996,224997,28253,17968,14688,14804,140492,14401,12386,241035,110876,14802,18387,12558,243043	Nox4,Glra3,Slc5a7,Dsg1a,Csmd2,Magi2,Sntg1,Npy1r,Chrna6,Gabrb3,Robo1,Epb41l3,Grm5,Hcn1,Prkab2,Adcy8,Chrm3,Slc5a12,Kcnma1,Igf1r,Ank2,Lin7a,Ank3,Shroom3,Rab27b,Lrrc7,Fat1,Tenm2,Adam25,Nlgn1,Adam29,Nectin3,Ptprz1,Slco1a1,Slc9c1,Lrrtm1,Hpgd,Tmem108,Adgrb3,Aqp1,Grin2a,Prickle2,Snap25,Cldn1,Gabra4,Grin3a,Mpdz,Gabrg1,Flrt3,Ntng1,Dsg1c,Trpa1,Dgkb,Adam24,Dlg2,Appl2,Kcnd2,Lrfn5,Slc26a7,Ryk,Gabrg2,Rgs7,Ptprq,Abhd17b,Adam26a,Nrxn3,Adam26b,Slco1c1,Robo2,Igfbp2,Gria1,Slc22a22,Slitrk5,Map2,Tenm3,Rims1,Gabrb1,Dcc,Slco6d1,Havcr1,Slc10a2,Cdh13,Utrn,Dsg1b,Slco5a1,Tpm3,Dsg2,Tgfa,Slco1a4,Gabra5,Gabra2,Cadps2,Reg1,Ptprd,F2r,Ddr2,Dlc1,Cldn8,Shisa6,Kcna4,Gabra6,Chrna7,Gabrr3,Grik4,Gria2,F2rl2,Ceacam5,Krt8,Tgfbr2,Scn1a,Grm3,Bmpr1a,Slco6c1,Adgrl3,Adgrv1,Tacr3,Chrnb3,Adam39,Grik1,Nrg1,Rims2,Kcnj3,Cntn5,Slc13a1,Syt1,Cacna2d3,Slitrk1,Lrrc4c,Twf1,Has2,Met,Gp2,Gabra1,Jag1,Kcnc2,Cntn1,Cntn6,Eno1b,Plppr4,Sorcs3,Unc13c,Gpm6a,Ceacam11,Dlgap1,Slco1b2,Ncam2,Gnb1,Grid2,Kcnn2,Gabrb2,Ctnna2,Pkhd1,Scn2a,Gria4,Oprk1,Cdh2,Kctd8
GO:0099634	postsynaptic specialization membrane	1.45931750606409e-17	-38.7659777160727	185	45	0.0284629981024668	1581	28799	226016,66673,14406,229791,20187,238205,14394,16508,23859,217480,241568,242443,12558,14802,14401,13176,14400,75409,14799,14804,268902,12671,14800,108071,110637,11441,14399,14402,380702,329942,14395,110886,110304,14397,76965,14811,210933,81907,74342,19283,58998,192167,211323,14805,242274	Abhd17b,Sorcs3,Gabrg2,Plppr4,Ryk,Lrfn5,Gabra1,Kcnd2,Dlg2,Dgkb,Lrrc4c,Grin3a,Cdh2,Gria4,Gabrb2,Dcc,Gabrb1,Slitrk5,Gria1,Grid2,Robo2,Chrm3,Gria2,Grm5,Grik4,Chrna7,Gabra6,Gabrb3,Shisa6,Csmd2,Gabra2,Gabra5,Glra3,Gabra4,Slitrk1,Grin2a,Adgrb3,Tmem108,Lrrtm1,Ptprz1,Nectin3,Nlgn1,Nrg1,Grik1,Lrrc7
GO:0043005	neuron projection	8.69096394509061e-17	-36.9816627219861	1518	163	0.103099304237824	1581	28799	18387,14802,244310,16773,12558,12064,12386,19017,14401,20274,11784,110876,14804,13527,240843,17380,140492,272031,17968,14688,234267,208898,19272,18168,19941,20358,433182,53870,14394,12805,268345,18552,17295,211712,320343,20979,320712,20269,13426,329178,22061,11682,20257,244682,211323,14805,21338,108043,116838,238680,20745,20265,110789,319387,12166,18667,108069,22360,14800,30952,13837,11441,16492,14399,380702,225192,225266,110637,270120,328699,13840,19692,14395,18472,110886,58869,17392,59069,65086,17755,12628,104001,23966,12554,18798,98741,11658,13176,14400,78933,15572,16497,22240,14225,23965,17756,14799,268902,67405,237523,80334,72003,56710,24012,14406,22253,109905,23859,16508,14473,71436,17475,14405,242443,15289,277328,239857,11826,14811,241514,81907,14397,20614,192167,13839,74342,12314,19283,58998,217692,93688,23964,11735,19762,242274,140476,20620,12671,11514,18417,15165,235106,11820,16001,226304,16531,19088,229357,19876,18548,14402,11440,108071,13823,20104,12808,18166,50791,110304,18169,63993,11994,12167	Oprk1,Gria4,Dlgap2,Lama2,Cdh2,Bdnf,Ctnna2,Ppargc1a,Gabrb2,Scn9a,Apba2,Scn2a,Grid2,Dtna,Brinp2,Mme,Kcnn2,Plppr1,Ncam2,Gnb1,Gpm6a,Unc13c,Ptprk,Npy5r,Rpl26,Sema6a,Eno1b,Cntn6,Gabra1,Cntn1,Kcnc2,Pcsk5,Met,Pcdh9,Lypd6,Syt1,Abi3bp,Scn3a,Dync1i1,Unc80,Trp63,Alk,Stmn2,Cntn5,Nrg1,Grik1,Tacr3,Chrnb3,Rims2,Cntnap3,Spock1,Scn1a,Adgrv1,Adgrl3,Bmpr1a,Pgr,Grm3,Nrsn1,Gria2,Cngb3,Epha3,Chrna7,Kcna4,Gabra6,Shisa6,Hrh4,Klhl14,Grik4,Fat3,Gabrr3,Epha6,Reg1,Gabra2,Pafah1b1,Gabra5,Pex5l,Mmp3,Tpm3,Lpar3,Map1b,Cfh,Rtn1,Tenm4,Cdh13,Plcb4,Kcnb2,Alcam,Dcc,Gabrb1,Agbl4,Elavl4,Kcnab1,Dpysl3,Fkbp1a,Tenm3,Map2,Gria1,Robo2,Nts,Ptprq,Kcnip4,Synpr,Brinp1,Rgs7,Gabrg2,Unc5c,Rap1a,Dlg2,Kcnd2,Gc,Flrt3,Mpdz,Gabrg1,Grin3a,Hmgb1,Trpa1,Cadm2,Aqp1,Grin2a,Zfp804a,Tmem108,Gabra4,Snap25,Nlgn1,Epha5,Lrrtm1,Calm2,Ptprz1,Nectin3,Sipa1l1,Klhl1,Tenm2,Ank3,Rit2,Lrrc7,Strc,Plk2,Chrm3,Adcy8,Cldn11,Hcn1,Ntm,App,Igf1r,Npbwr1,Kcnma1,Prkar2b,Gpr149,Robo1,Pcsk1,Gabrb3,Chrna6,Grm5,Epb41l3,Rps6,Cobl,Npy1r,Magi2,Glra3,Npy6r,Slc5a7,Pcdh15,Bmpr1b
GO:0099572	postsynaptic specialization	9.62638215422681e-17	-36.8794391105953	472	75	0.047438330170778	1581	28799	17755,104001,14802,18798,244310,12558,12386,14401,13176,14400,19989,14804,20085,116837,17756,14799,75409,224997,268902,67671,66673,226016,20187,14406,229791,14394,16508,23859,18163,238205,71436,17475,242443,241568,217480,14811,210933,320712,81907,14397,76965,243548,192167,74342,14433,19283,58998,217692,211323,14805,26414,20745,11735,242274,108069,12671,11514,14800,109676,14399,11441,100503670,14402,380702,108071,110637,13823,545156,329942,14395,110784,50791,110304,77531,110886	Map1b,Rtn1,Gria4,Plcb4,Dlgap2,Cdh2,Ctnna2,Gabrb2,Dcc,Gabrb1,Rpl7,Grid2,Rps19,Rims1,Map2,Gria1,Slitrk5,Dlgap1,Robo2,Rpl38,Sorcs3,Abhd17b,Ryk,Gabrg2,Plppr4,Gabra1,Kcnd2,Dlg2,Ctnnd2,Lrfn5,Flrt3,Mpdz,Grin3a,Lrrc4c,Dgkb,Grin2a,Adgrb3,Abi3bp,Tmem108,Gabra4,Slitrk1,Prickle2,Nlgn1,Lrrtm1,Gapdh,Ptprz1,Nectin3,Sipa1l1,Nrg1,Grik1,Mapk10,Spock1,Ank3,Lrrc7,Grm3,Chrm3,Adcy8,Gria2,Ank2,Gabra6,Chrna7,Rpl5,Gabrb3,Shisa6,Grm5,Grik4,Epb41l3,Kalrn,Csmd2,Gabra2,Nr3c2,Magi2,Glra3,Anks1b,Gabra5
GO:0034702	monoatomic ion channel complex	3.76131298692781e-15	-33.2140082998135	331	58	0.036685641998735	1581	28799	16531,30952,15165,14800,67498,110637,11440,14402,380702,16492,11441,14399,14395,13483,58869,110886,110304,20192,329178,12294,20614,14397,320460,239931,20269,14811,12314,16519,238271,14805,72413,108043,74441,20265,80334,20191,14406,170738,76757,269109,268345,14394,23859,16508,14405,242443,14802,110876,16497,20928,20274,14400,98741,14401,14799,14804,338370,12296	Kcnma1,Cngb3,Hcn1,Gria2,Kcnv1,Grik4,Chrna6,Gabrb3,Shisa6,Kcna4,Chrna7,Gabra6,Gabra2,Dpp6,Pex5l,Gabra5,Glra3,Ryr3,Unc80,Cacna2d3,Snap25,Gabra4,Vwc2l,Cldn17,Scn3a,Grin2a,Calm2,Kcnj3,Kcnh5,Grik1,Kcnmb2,Chrnb3,Slco6c1,Scn1a,Kcnip4,Ryr2,Gabrg2,Kcnh7,Trdn,Dpp10,Kcnc2,Gabra1,Dlg2,Kcnd2,Gabrg1,Grin3a,Gria4,Scn2a,Kcnab1,Abcc9,Scn9a,Gabrb1,Kcnb2,Gabrb2,Gria1,Grid2,Nalcn,Cacnb2
