TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
GO:0016477	cell migration	1.36055602299136e-16	-36.5334680312744	984	33	0.2	165	29090	219140,14268,14389,66725,71409,16795,239393,76089,378425,72007,94176,330662,18844,16409,18128,15234,18704,69601,68891,21844,11881,18003,30955,24136,17390,18578,12614,67784,105722,100038725,16410,17101,16403	Spata13,Fn1,Gab2,Lrrk2,Fmnl2,Large1,Lrp12,Rapgef2,Nlrp12,Fndc3b,Dock2,Dock1,Plxna1,Itgam,Notch1,Hgf,Pik3c2a,Dab2ip,Cd177,Tiam1,Arsb,Nedd9,Pik3cg,Zeb2,Mmp2,Pde4b,Celsr1,Plxnd1,Ano6,Cep85l,Itgav,Lyst,Itga6
GO:0009987	cellular process	4.98272669681431e-16	-35.235384217227	16090	140	0.848484848484849	165	29090	18805,54483,214459,433182,241447,320472,16554,14389,12322,71279,20661,195046,18128,544817,18704,26406,60533,14457,381810,12874,12495,378425,108735,16565,71704,217692,13876,68891,320528,75019,20740,23887,117149,77777,12475,234967,71302,12614,16795,110197,239393,286940,11990,14268,12722,67581,66725,108078,105445,78943,12489,233781,17921,54004,11658,18578,353342,100042480,108800,11479,14579,16403,77559,268379,94249,235627,16410,105722,78334,12402,21872,12796,73341,18796,20112,226856,68436,12890,216858,219140,19267,213498,71409,19273,11982,18844,78618,12340,54667,329003,76566,76199,17769,231287,233115,330662,76089,17390,226255,67263,21844,69601,18003,224014,22095,19157,237310,320404,100038725,67784,170768,17076,228788,13982,14263,18115,20742,16409,17978,111173,215789,15234,94176,72007,105559,108058,213452,218203,239853,24136,11881,19731,30955,54447,17979,215335,319448,17101,20481,329877	Pld1,Mefv,Fnbp1l,Eno1b,Cers6,Ppm1e,Kif13b,Gab2,Camk2a,Slc29a3,Sort1,Nlrp1a,Notch1,Arhgap27,Pik3c2a,Map3k3,Cd274,Gas7,Lpar5,Cpd,Entpd1,Nlrp12,Sft2d2,Kif21b,Arhgef3,Sipa1l1,Erg,Cd177,Vps13c,Rnase10,Sptan1,Ggt5,Tirap,Ulbp1,Cd14,Slc36a4,Arhgap26,Celsr1,Large1,Dgkg,Lrp12,Flnb,Atrn,Fn1,Clca3a1,Tbc1d23,Lrrk2,Olr1,Dock9,Ern1,Cd33,Xylt1,Myo7a,Diaph2,Alcam,Pde4b,Peg13,Nhsl2,Ston2,Acvr1b,Gem,Itga6,Agl,Abca13,Slc24a3,Nbeal2,Itgav,Ano6,Cdk19,Cbl,Tjp1,Camp,Arhgef6,Plcb2,Rps6ka2,Lpgat1,Rpl34,Cplx2,Kctd11,Spata13,Ptpre,Arhgef11,Fmnl2,Ptpru,Atp10a,Plxna1,Acap2,Capza1,Atp8b2,Zfp516,Rflnb,Med13l,Mthfr,Atp10d,Dpy19l3,Dock1,Rapgef2,Mmp2,Atrnl1,Zswim6,Tiam1,Dab2ip,Nedd9,Fgd4,Tshr,Cyth1,Il22ra2,Itpkb,Cep85l,Plxnd1,Pfkfb3,Ly75,Ccm2l,Esr1,Fmo5,Nnt,Sptbn1,Itgam,Ncoa2,Erc1,Phactr2,Hgf,Dock2,Fndc3b,Mbnl2,Camk2d,Dstyk,Mylip,Adgrg7,Zeb2,Arsb,Rgl1,Pik3cg,Asah2,Ncoa3,Slc36a1,Fndc3a,Lyst,Ski,Dennd4c
GO:0040012	regulation of locomotion	1.21762477282343e-15	-34.3418743413752	1134	34	0.206060606060606	165	29090	18805,66725,12322,14389,219140,14268,18704,60533,26406,15234,19273,18128,18844,330662,76089,24136,67263,17390,108058,75019,30955,18003,21844,11479,11881,69601,117149,16403,22095,21872,105722,78771,16410,67784	Pld1,Lrrk2,Camk2a,Gab2,Spata13,Fn1,Pik3c2a,Cd274,Map3k3,Hgf,Ptpru,Notch1,Plxna1,Dock1,Rapgef2,Zeb2,Zswim6,Mmp2,Camk2d,Rnase10,Pik3cg,Nedd9,Tiam1,Acvr1b,Arsb,Dab2ip,Tirap,Itga6,Tshr,Tjp1,Ano6,Mctp1,Itgav,Plxnd1
GO:0065007	biological regulation	2.42705210308078e-15	-33.6520990002958	13260	125	0.757575757575758	165	29090	77777,117149,12614,12475,78771,71302,71704,217692,16565,13876,68891,20740,320528,75019,18128,544817,26406,60533,18704,12495,14457,381810,378425,241447,433182,54483,18805,214459,320472,20661,16554,14389,12322,195046,268379,16403,94249,235627,16410,105722,78334,21872,12402,54004,241915,108800,353342,18578,14579,11479,67795,233781,78943,105445,108078,16795,110197,14268,67581,93834,11990,66725,237310,22095,224014,19157,67784,320404,228788,17390,67263,226255,269023,69601,21844,18003,11982,18844,19273,54667,12340,76566,76199,329003,76089,268752,330662,231287,20112,18796,226856,12796,73341,12890,216858,219140,71409,19267,213498,17979,72154,329877,17101,20481,108058,105559,213452,24136,218203,239853,11881,19731,30955,16409,17978,15234,111173,94176,72007,13982,13496,14263,18115,20742,319555	Ulbp1,Tirap,Celsr1,Cd14,Mctp1,Arhgap26,Arhgef3,Sipa1l1,Kif21b,Erg,Cd177,Sptan1,Vps13c,Rnase10,Notch1,Arhgap27,Map3k3,Cd274,Pik3c2a,Entpd1,Gas7,Lpar5,Nlrp12,Cers6,Eno1b,Mefv,Pld1,Fnbp1l,Ppm1e,Sort1,Kif13b,Gab2,Camk2a,Nlrp1a,Abca13,Itga6,Slc24a3,Nbeal2,Itgav,Ano6,Cdk19,Tjp1,Cbl,Diaph2,Phc3,Ston2,Peg13,Pde4b,Gem,Acvr1b,Rnls,Xylt1,Ern1,Dock9,Olr1,Large1,Dgkg,Fn1,Tbc1d23,Peli2,Atrn,Lrrk2,Il22ra2,Tshr,Fgd4,Cyth1,Plxnd1,Itpkb,Ccm2l,Mmp2,Zswim6,Atrnl1,Zfp608,Dab2ip,Tiam1,Nedd9,Atp10a,Plxna1,Ptpru,Atp8b2,Capza1,Rflnb,Med13l,Zfp516,Rapgef2,Wdfy2,Dock1,Atp10d,Rps6ka2,Plcb2,Lpgat1,Camp,Arhgef6,Cplx2,Kctd11,Spata13,Fmnl2,Ptpre,Arhgef11,Ncoa3,Zfp157,Dennd4c,Lyst,Ski,Camk2d,Mbnl2,Dstyk,Zeb2,Mylip,Adgrg7,Arsb,Rgl1,Pik3cg,Itgam,Ncoa2,Hgf,Erc1,Dock2,Fndc3b,Esr1,Arid3a,Fmo5,Nnt,Sptbn1,Nwd1
GO:2000145	regulation of cell motility	1.70513065066448e-14	-31.7025495661612	1090	32	0.193939393939394	165	29090	60533,26406,15234,18704,18844,19273,18128,76089,330662,18805,219140,14268,12322,14389,117149,16403,21872,67784,105722,16410,78771,17390,67263,24136,108058,18003,30955,75019,69601,11479,21844,11881	Cd274,Map3k3,Hgf,Pik3c2a,Plxna1,Ptpru,Notch1,Rapgef2,Dock1,Pld1,Spata13,Fn1,Camk2a,Gab2,Tirap,Itga6,Tjp1,Plxnd1,Ano6,Itgav,Mctp1,Mmp2,Zswim6,Zeb2,Camk2d,Nedd9,Pik3cg,Rnase10,Dab2ip,Acvr1b,Tiam1,Arsb
GO:0050789	regulation of biological process	1.9676337964717e-14	-31.55935959963	12814	121	0.733333333333333	165	29090	233781,108078,78943,105445,16795,110197,66725,14268,67581,93834,11990,94249,268379,16403,21872,12402,16410,105722,78334,241915,108800,18578,353342,54004,67795,14579,11479,26406,60533,18704,18128,544817,378425,12495,14457,381810,320472,433182,241447,54483,18805,214459,195046,20661,14389,16554,12322,77777,117149,12614,12475,78771,71302,217692,71704,20740,320528,75019,13876,68891,15234,111173,16409,17978,94176,72007,13496,13982,20742,319555,14263,18115,72154,17979,329877,17101,20481,24136,218203,239853,105559,108058,213452,30955,11881,19731,12340,11982,18844,19273,76089,268752,330662,76199,76566,329003,12890,18796,20112,226856,12796,73341,71409,19267,213498,219140,216858,237310,22095,224014,19157,228788,67784,320404,17390,226255,67263,269023,18003,69601,21844	Xylt1,Olr1,Ern1,Dock9,Large1,Dgkg,Lrrk2,Fn1,Tbc1d23,Peli2,Atrn,Slc24a3,Abca13,Itga6,Tjp1,Cbl,Itgav,Ano6,Cdk19,Phc3,Ston2,Pde4b,Peg13,Diaph2,Rnls,Gem,Acvr1b,Map3k3,Cd274,Pik3c2a,Notch1,Arhgap27,Nlrp12,Entpd1,Gas7,Lpar5,Ppm1e,Eno1b,Cers6,Mefv,Pld1,Fnbp1l,Nlrp1a,Sort1,Gab2,Kif13b,Camk2a,Ulbp1,Tirap,Celsr1,Cd14,Mctp1,Arhgap26,Sipa1l1,Arhgef3,Sptan1,Vps13c,Rnase10,Erg,Cd177,Hgf,Erc1,Itgam,Ncoa2,Dock2,Fndc3b,Arid3a,Esr1,Sptbn1,Nwd1,Fmo5,Nnt,Zfp157,Ncoa3,Dennd4c,Lyst,Ski,Zeb2,Mylip,Adgrg7,Mbnl2,Camk2d,Dstyk,Pik3cg,Arsb,Rgl1,Capza1,Atp10a,Plxna1,Ptpru,Rapgef2,Wdfy2,Dock1,Med13l,Rflnb,Zfp516,Cplx2,Plcb2,Rps6ka2,Lpgat1,Camp,Arhgef6,Fmnl2,Ptpre,Arhgef11,Spata13,Kctd11,Il22ra2,Tshr,Fgd4,Cyth1,Ccm2l,Plxnd1,Itpkb,Mmp2,Atrnl1,Zswim6,Zfp608,Nedd9,Dab2ip,Tiam1
GO:0030334	regulation of cell migration	2.39862005952153e-14	-31.3612977051237	1030	31	0.187878787878788	165	29090	67784,78771,16410,105722,21872,16403,117149,69601,11881,11479,21844,18003,30955,108058,17390,67263,24136,76089,330662,18844,18128,19273,26406,15234,60533,18704,14268,219140,14389,12322,18805	Plxnd1,Mctp1,Itgav,Ano6,Tjp1,Itga6,Tirap,Dab2ip,Arsb,Acvr1b,Tiam1,Nedd9,Pik3cg,Camk2d,Mmp2,Zswim6,Zeb2,Rapgef2,Dock1,Plxna1,Notch1,Ptpru,Map3k3,Hgf,Cd274,Pik3c2a,Fn1,Spata13,Gab2,Camk2a,Pld1
GO:0048870	cell motility	3.73927621933873e-14	-30.9172992334594	1198	33	0.2	165	29090	15234,18704,18844,16409,18128,378425,72007,76089,94176,330662,239393,16795,66725,71409,219140,14268,14389,16403,17101,67784,12614,105722,100038725,16410,24136,17390,18578,18003,30955,69601,68891,21844,11881	Hgf,Pik3c2a,Plxna1,Itgam,Notch1,Nlrp12,Fndc3b,Rapgef2,Dock2,Dock1,Lrp12,Large1,Lrrk2,Fmnl2,Spata13,Fn1,Gab2,Itga6,Lyst,Plxnd1,Celsr1,Ano6,Cep85l,Itgav,Zeb2,Mmp2,Pde4b,Nedd9,Pik3cg,Dab2ip,Cd177,Tiam1,Arsb
GO:0050794	regulation of cellular process	9.59277048877301e-14	-29.9751815612317	12139	116	0.703030303030303	165	29090	72007,94176,17978,16409,111173,15234,18115,319555,20742,13982,13496,20481,17101,329877,17979,72154,19731,11881,30955,213452,108058,105559,239853,218203,24136,329003,76199,76566,330662,76089,268752,19273,18844,11982,12340,216858,219140,213498,19267,73341,12796,226856,20112,18796,12890,320404,67784,228788,19157,22095,224014,237310,21844,69601,18003,269023,17390,226255,67263,108078,78943,105445,233781,67581,93834,14268,66725,110197,16795,105722,78334,16410,12402,21872,16403,268379,94249,11479,14579,54004,353342,18578,241915,108800,381810,12495,378425,544817,18128,18704,60533,26406,12322,16554,14389,20661,195046,18805,54483,214459,433182,241447,320472,71302,78771,12475,12614,117149,77777,68891,13876,75019,320528,20740,71704,217692	Fndc3b,Dock2,Ncoa2,Itgam,Erc1,Hgf,Nnt,Nwd1,Sptbn1,Esr1,Arid3a,Ski,Lyst,Dennd4c,Ncoa3,Zfp157,Rgl1,Arsb,Pik3cg,Dstyk,Camk2d,Mbnl2,Adgrg7,Mylip,Zeb2,Zfp516,Med13l,Rflnb,Dock1,Rapgef2,Wdfy2,Ptpru,Plxna1,Atp10a,Capza1,Kctd11,Spata13,Arhgef11,Ptpre,Arhgef6,Camp,Lpgat1,Rps6ka2,Plcb2,Cplx2,Itpkb,Plxnd1,Ccm2l,Cyth1,Tshr,Fgd4,Il22ra2,Tiam1,Dab2ip,Nedd9,Zfp608,Mmp2,Atrnl1,Zswim6,Olr1,Ern1,Dock9,Xylt1,Tbc1d23,Peli2,Fn1,Lrrk2,Dgkg,Large1,Ano6,Cdk19,Itgav,Cbl,Tjp1,Itga6,Abca13,Slc24a3,Acvr1b,Gem,Diaph2,Peg13,Pde4b,Phc3,Ston2,Lpar5,Entpd1,Nlrp12,Arhgap27,Notch1,Pik3c2a,Cd274,Map3k3,Camk2a,Kif13b,Gab2,Sort1,Nlrp1a,Pld1,Mefv,Fnbp1l,Eno1b,Cers6,Ppm1e,Arhgap26,Mctp1,Cd14,Celsr1,Tirap,Ulbp1,Cd177,Erg,Rnase10,Vps13c,Sptan1,Arhgef3,Sipa1l1
GO:0048522	positive regulation of cellular process	2.27216108026107e-13	-29.1128748125746	6155	77	0.466666666666667	165	29090	11479,11881,30955,213452,108058,24136,18578,105722,78334,16410,21872,20481,12402,17101,268379,17979,16403,94249,93834,67581,14268,18115,66725,319555,20742,13982,16795,13496,72007,94176,17978,16409,78943,15234,69601,68891,21844,13876,18003,75019,17390,71704,67784,320404,12475,228788,224014,22095,77777,117149,216858,20661,12322,14389,195046,213498,226856,433182,20112,241447,214459,54483,18805,12796,320472,329003,268752,76089,378425,330662,18844,11982,19273,18128,60533,26406,18704	Acvr1b,Arsb,Pik3cg,Dstyk,Camk2d,Zeb2,Pde4b,Ano6,Cdk19,Itgav,Tjp1,Ski,Cbl,Lyst,Abca13,Ncoa3,Itga6,Slc24a3,Peli2,Tbc1d23,Fn1,Nnt,Lrrk2,Nwd1,Sptbn1,Esr1,Large1,Arid3a,Fndc3b,Dock2,Ncoa2,Itgam,Ern1,Hgf,Dab2ip,Cd177,Tiam1,Erg,Nedd9,Rnase10,Mmp2,Arhgef3,Plxnd1,Itpkb,Cd14,Ccm2l,Fgd4,Tshr,Ulbp1,Tirap,Kctd11,Sort1,Camk2a,Gab2,Nlrp1a,Arhgef11,Lpgat1,Eno1b,Rps6ka2,Cers6,Fnbp1l,Mefv,Pld1,Camp,Ppm1e,Zfp516,Wdfy2,Rapgef2,Nlrp12,Dock1,Plxna1,Atp10a,Ptpru,Notch1,Cd274,Map3k3,Pik3c2a
