gene	Preleukemia_Control_rep1	Preleukemia_Control_rep2	Preleukemia_Control_rep3	Preleukemia_Rx1_rep1	Preleukemia_Rx1_rep2	Preleukemia_Rx1_rep3	Preleukemia_Tet2_rep1	Preleukemia_Tet2_rep2	Preleukemia_Tet2_rep3	Preleukemia_Rx1Tet2_rep1	Preleukemia_Rx1Tet2_rep2	Preleukemia_Rx1Tet2_rep3
Rn7sk	2.047742650221202	1.280512658684304	-0.3278516114352512	-0.5439578881037888	-0.7678230048016532	-0.941912241394024	-0.14647761391746977	-0.9504391865857095	-0.517071471300658	0.5267733474423795	1.3448360759158147	-1.004331714725139
Rpl39l	1.7506943504561518	0.11086146354857583	2.1864301798479957	-0.6190953697604633	-0.8625220101508211	0.1357309514031764	-0.49584514905522736	-1.0056199559955181	0.5277881492263841	-0.23479110301525302	-1.1278454574352677	-0.3657860490697337
Gm11989	2.3762537339037997	1.0800136178498156	-0.1349578705485469	-0.889578248391558	-1.2364197411621585	-0.6922779362731601	-1.2254185086227498	0.6009098461719209	0.5432858094463572	-0.4572283338558951	-0.012750865058266813	0.0481684965404439
Ncam1	1.7244084441772891	0.1388116262460722	1.202250046601393	-0.9038976020799685	-0.6476259102763895	0.3479810903797738	0.802698800562689	0.7943509217509656	0.32696365902347435	-1.3100791271472314	-1.3806249490609757	-1.0952370001770915
Col5a1	1.804770205614811	1.6769309583542242	0.732138639689706	0.3339161946787292	-0.10441701830486926	-0.7815039752840197	-1.2735805647668275	-0.11986527218422358	0.15175991121641427	-0.4230953971495923	-1.642343991858304	-0.35470969000605723
Arhgef25	0.9679881935382304	1.0718782899755468	0.6699621027234486	-1.0794079358345188	-0.869830583887958	-0.6176033865570142	0.6434550030131669	1.0967059312026644	1.331387888751901	-0.8192903872303412	-1.5388245642720757	-0.8564205514230488
Btnl9	1.2809372724056798	1.2062373463812106	1.4626555358786018	-0.7386141700431021	-0.5419063235241296	-0.005063958675839426	1.086211746185995	0.22795375597209422	-0.3446327423195175	-1.1076953553386852	-0.9824498384119259	-1.5436332685103744
Mgll	1.2540638496580636	1.080582999022914	0.5469322447000068	-0.7490635161409617	-0.47407823886425665	-0.8426345793983915	0.2787526400564769	1.1269295007036615	1.301264486486281	-1.1208681884351224	-1.5769894408408223	-0.8248917569478482
Rpph1	2.3289365602285867	1.063340405627278	0.01962842480656553	-0.827473755606382	-1.1457114144118465	-0.8148364349405296	-0.5210293435190888	-0.6110350914196909	-0.17572793974745418	0.7209885128689264	0.8723648768203068	-0.9094448007066768
Rps4l	2.059415165361747	0.5190952709708422	1.7110242048058666	-0.8582987603613238	-0.9766440427593531	-0.2853243598117826	-0.3938294434975632	0.2124443427919476	0.5799210714659488	-1.0030660998808003	-0.675272121649394	-0.8894652274361355
Bc1	2.320298905479361	0.43117267147254146	0.0930931610961435	-0.9758273748942198	-1.1481099415513283	-1.0002398571710382	-0.01536580950042973	-0.06020825902705859	1.003727591301851	0.6246066650393516	0.048570341898627224	-1.3217180941438085
Gja1	0.64391743308197	1.1398396160082649	1.0028511349006555	-0.8397006970034316	-0.8651948572648099	-0.8610989436931011	1.1177474862751802	1.0488755998284323	0.9692618299453231	-1.110595793124891	-1.2658571542673742	-0.9800456546862143
Cyb561	1.9820199064623247	1.4839713381467006	0.9113897044192164	-0.13385081340798716	-0.18411366005014643	-0.296667608257611	-0.31366538996594723	-0.059490590214031594	0.2705602835365953	-1.6258196684374526	-1.092318088846567	-0.9420154133851003
Sfrp4	1.5920747479005248	0.41604457585227617	1.2271493753854958	-0.7753767313066077	-0.9551452277543582	-1.0909295456716948	0.1312993803757775	0.7115906417372574	1.4117165939264693	-0.5670316515594106	-1.1861151631670783	-0.9152769957186512
Dntt	1.0402706471668397	0.8747518858469324	1.3603388809304509	0.38526209057917304	-1.2706799697018523	-1.4129226894029485	0.6414829262354957	0.7129934004176305	0.6610034706649672	-1.2028340357606717	-1.157198255646179	-0.632468351329825
Gstp3	1.7019690720496876	1.3740546231492574	0.2806977439932979	0.11680619987194535	-0.26229708580216826	-0.6096250805677644	-0.36194892203074935	0.3776083078708524	0.9152613270192648	-0.606018802935149	-2.142082788232355	-0.7844245943861228
Lmcd1	0.8110316321216623	1.4108777604334	1.0005456224140636	-0.7901302616747096	-0.8734305845709371	-0.736292421909312	0.5907515968283886	1.0119701641445529	1.0279087847323858	-1.1902852917842484	-1.2161362883299809	-1.0468107124052644
Gm29718	0.23058523184691637	2.10721646466932	1.162805128063113	-0.792207573484475	-1.1600516882115373	-1.0745911687897434	-1.1848293905418212	0.0788747297201699	0.1779080697809619	-0.8440263884139525	0.5278986416067843	0.7704179437542653
Gm7846	2.18070410830859	-0.08055031340072981	0.946385199330516	-0.033320254599179575	-1.0258522753053079	-1.121218665049974	-0.8084699052770655	-0.9740723621181315	-0.3428602507359242	1.4782023499877806	0.11717232107989402	-0.33611995222047214
Atrn	-1.563035233941657	-1.1309346458586165	-0.14883739909143093	0.8887101445110909	1.2155201972978003	1.3973411711539516	0.4552167639489234	-0.4427442060399391	-1.7513362091800422	0.11044387219044047	0.2809152242736702	0.6887403207358027
Glt1d1	-0.8287065599841966	-1.3169054211970022	-0.11437845168073121	0.492652420008591	0.5008875138434363	2.2652898299084607	-0.3250273794837337	-0.990117466265907	-1.3375951132573025	0.43804404934782987	0.8673681824629841	0.34848839629757977
Sdc1	-1.4274202118295929	-1.3592493765242102	-1.1392989029243208	1.0165886937682336	1.458224126085654	0.9418121510541285	-0.3676317157298248	-0.7094701553113707	-0.6353866439254455	0.6451021907395967	0.9735916402956315	0.6031382043015227
Cdk5r1	-0.5472880016429971	-1.861835613804777	-0.5732874790437056	1.1036884172892099	0.8689615987095844	1.12814920729821	-0.4840754119836291	-0.533372200470545	-1.4726241097924537	0.645134208992289	1.0439971684598417	0.6825522159889741
Zfp516	-1.8553736898426185	-1.0710364355423276	-0.34168890802821433	0.5025203670506129	1.3558602713215908	1.1977441525023866	0.39348991577926096	-0.4367789344724243	-1.417407719901346	0.050190333455373444	0.5934701767376079	1.0290104709400971
Orm1	0.025534064365692347	-1.9287925444758172	-1.069185297256136	-0.03297289804562431	0.7187224102158856	1.6717569577817286	-0.9917984715636848	-0.6866943895168017	-0.054887364746609435	1.2470519561102025	0.8698287774932767	0.23143679963788713
Atp11a	-1.792639218581464	-1.061371059927431	-0.6856755987860524	0.41883980222401496	1.0168148552540273	1.4000534989899647	0.3125637904807701	-0.5685710501509009	-1.3010767421254699	0.40836230701261866	0.817908799065202	1.0347906165447216
Gm13991	-2.27202672866094	-0.5079492392667606	-0.4130054359662122	0.5458757986608491	1.1936851287973793	1.837052709248563	0.12139146858550552	0.10536917747908503	-0.6412302007806473	-0.6872592013058618	0.09024521762562167	0.6278513055834212
Itgam	-0.9721543906055812	-1.1003197251893226	0.5476723743954391	1.0410649588886087	1.1055693089919905	1.8845710876711805	0.07345952742430706	-0.43377773761349897	-1.730824902145	-0.46418971615206467	-0.35008578137908264	0.39901499571302956
Btg1	-1.9422880871536836	-0.9989334454577747	-0.43591707624248693	0.9597783829700437	1.1775335085535563	0.7496495551343613	-0.35591347845842436	-0.8856265370766	-0.8117422873464397	0.3300866227412926	1.2507175644900868	0.9626552778460706
Pvr	-1.578849386212825	-1.393021600343256	-0.9750888644193266	0.5786732342020915	1.1882342209579817	1.4685184151026827	-0.15066635949109178	-0.275420266860764	-0.9780482365984129	0.445519087500927	1.0143723154021087	0.6557774407598883
1810006J02Rik	-0.06375882098608271	-1.1047715760274555	0.14700507451485958	1.277048328593047	1.048108797726321	1.1744573187382248	-0.9607655962517873	-0.6969461313878078	-2.153884984104755	0.4818766209586825	0.45899612640949855	0.39263484181725694
Atp10d	-0.8572949400579745	-0.3607693603022265	-0.7168638503712601	1.7862279918757695	1.7446669647238973	1.5951426139276157	-0.3091533249503421	-0.6872168114510444	-0.4529682331616885	-0.6210893970657926	-0.7266315229246583	-0.3940501302422959
App	-1.2859654972664474	-0.9762727541989696	-0.06191902716424424	0.699545119606754	1.1531702468759037	1.1592701226077315	-0.36011101560905495	-0.929545911943982	-1.811034143630781	0.7242523473583619	0.8092791053139582	0.8793314080507729
Snx33	-1.3205332020805518	-1.0170445391868796	-1.1992628680595374	1.310462544962151	1.1441840738598765	1.3078269309833714	-1.0043323532976733	-0.5566959863329493	-0.59628712218409	0.3509545722449332	0.7941532565922199	0.7865746924991321
Tbc1d23	-1.1384791660737814	-0.7412101842082668	-0.304518147747933	1.4965460561380304	1.8725634664266217	1.6249064624274427	-0.3667110478722169	-0.5821426393706297	-0.9027599314734984	-0.10494768636577613	-0.5037739983013266	-0.34947318357866414
Gm12216	-0.9138316268143978	-1.0226667672350898	-0.7389159258522195	0.043012712713848725	0.7796420759322038	0.21065356272630648	-1.01266545655146	-0.7425728439993223	-0.7620964213049302	0.9496278457132011	2.1999114252026044	1.0099014194692573
Vill	-0.6657717611854091	-1.1641101562313465	-0.6289548463223789	0.9584755151598396	0.673909429737773	1.1751484754460702	-0.9846290481720036	-0.8094749518135966	-1.3400761652830293	0.5763630432043767	1.7600596505615531	0.44906081489816047
Pstpip2	-1.8058214159397923	-0.9516001957571656	-0.26622420465869606	0.506513405423484	1.0072532341794378	0.9141556527437835	-0.1648901346496725	-0.6301318002182863	-1.5197914783180173	0.7173185856115798	1.129205088848121	1.0640132627352206
Otos	-0.3219821208379345	-1.210543206284677	-1.2676985017804672	1.2471830249400646	1.0513941906266457	0.8813492446213662	-0.9274893761906999	-1.4076595235276026	-0.5810512886034886	0.8752061148035898	1.0051286527531293	0.6561627894800616
Faim2	-0.9596502220335926	-1.0878383057836132	-0.7040007756239784	0.967366592180936	1.1037505616031213	1.8769176750087584	-0.8720519073213956	-0.9641816685077571	-0.983299315107775	0.34702835662527887	0.38135131384379145	0.8946076951162282
Icosl	-0.6487429524166779	-0.8301027827180845	-0.5215029568908617	-0.06947677501626284	1.6184405261061203	0.5109768147607386	-0.5804547947586609	-1.32702943894336	-1.331849895904847	0.4987277779840198	1.4364624271873891	1.244552050610485
Fgd4	-1.5780682179369316	-1.2930956891100078	0.033371595700211656	0.8118064284083565	0.8427695437616721	1.6797330770467715	0.7593109389244063	-0.6310443552363356	-1.4260755779799392	0.32843691515897844	-0.22050156636498838	0.6933569076278131
C3	-1.506030124214623	-1.3542648241833068	-0.25637002775709705	0.6142813506746387	1.12616113512945	1.3718439053179907	-0.14118890727840652	-0.4494865713945966	-1.5579425159276172	0.49842887226316496	0.6890948146744792	0.9654728926959281
Gpx7	-0.9546553544679082	-1.1753280102100863	-0.8970089650043745	1.0358499691904322	0.6465701627003625	0.334603457552887	-0.9002672190617149	-0.45129625629279474	-1.0000844767764645	1.0259970907790974	2.0352966024891543	0.3003229991014133
Slamf1	-1.4429202229832168	-0.7326624616149364	-0.7497015292931076	1.3137415979223046	0.8692227349455497	1.5541255508329659	-0.4944818519993831	-1.1710424826695096	-0.970476784015227	0.6913292775770784	0.21639298076356986	0.9164731905339117
AC073683.1	0.08841764301183909	-1.0763858214018125	-0.7859609658362633	0.3749417880116116	0.7717890322974893	1.0265481736153343	-1.150162553448533	-1.5976458577488264	-0.9246195896637776	0.8199123779705179	1.1421275673789462	1.3110382058134777
Ppm1e	-1.3531657983352898	-0.6059690627893267	-0.6762973225798492	1.7585330041071978	1.1542138635337902	1.6285603863372158	-0.6717462042799999	-0.4612409668580824	-1.2311576571520515	0.08964833533163179	0.10751299822940225	0.26110842445536286
Gm13710	-1.1540479614516472	-1.6742584571403216	-0.7164771646048728	1.2439315821589003	0.3773984765196101	1.742878708211384	-0.5445839042882513	-0.9313183283823018	-0.24795669639628945	0.5514595183925205	0.3769160864260782	0.9760581405551901
Aldh1l1	-1.4743476027002977	-1.1402876959473944	-1.0059389340080809	0.88765733678104	0.9577817438870718	0.4959824965386179	-0.2808756372653563	-0.9977791194367547	-0.8054140307844655	0.9996917898930352	1.3353616748438952	1.0281679781986919
Gm8483	-1.1881126310917034	-0.6145741543964199	-0.41193462875173287	0.66320696657258	1.612612325190188	2.0801727709663735	-0.8945007999393911	-0.002987334662035255	-0.782712893269693	-0.9567187243077193	0.5814217039470141	-0.08587260025746242
Mapk13	-0.05307111425866198	-1.5302945891362487	-0.5590620310615338	-0.27527795462689214	0.4609850062471793	2.0143284141207367	-1.1300017070421102	-0.7190042273626224	-0.8743753435597875	0.8208442081380642	1.0998864267385386	0.7450429118033415
Mansc1	-0.9667762989774119	-0.45111473313143075	-0.9182857722007196	0.9008886282751705	1.3765266054479814	2.053073322974955	0.34351422971606244	-0.49832900496734867	-1.5318707851281308	-0.4369158203586235	0.3686507159847832	-0.23936108763529354
Nhsl2	-0.8814990925878106	-1.3249641568168107	-0.46943406455093756	1.0449898323903601	1.18601937914668	1.6660259715524854	0.26770392776715257	-0.8199964630553328	-1.5837847726599843	0.06116115593830661	0.007288394934297666	0.8464898879415979
Arhgef11	-1.2168608772164822	-1.075348376946934	-0.3445226281967063	1.1349332745016083	1.7841787281000074	1.5311217437323876	-0.7223358792337475	-0.6315364946286682	-1.1346552322095553	0.029024471273974416	0.2490839136582626	0.39691735716585125
Naip5	-1.7300545351011167	-1.2997380216066485	-0.43438728833244905	1.1031878704153606	1.0632424591238687	0.7154938616146514	-0.2731041923519847	-0.9294580306802014	-0.8768929736885575	0.5249404315495617	1.0260484191325216	1.110721999924996
Ap3m2	-1.0478812832669668	-0.7873060025654067	-0.8482580817206409	0.24247848395826688	1.2056818298867578	2.142220177607496	-0.8622624635213191	-0.6411519041479331	-1.1046674864380017	0.4237164474563074	0.8516332648111836	0.42579701794026775
Aatk	-1.3633512145340148	-1.221419460759971	-0.20443462083526345	0.3479361731273827	1.1649116245653743	1.4025888569719254	-0.14209874934503314	-0.5745320760376312	-1.451484220403229	-0.20949611679428468	1.377632891770287	0.8737469122744654
Gstm2-ps1	-0.19706516998566298	-1.5708715230003674	-0.36457708425392293	0.1440859924590816	1.0270589594151316	1.5142083796729053	-0.5466887930596434	-0.7496011085264406	-1.7099555749434792	0.8327760779194865	1.1271102515942288	0.49351959270868423
Hip1	-1.2696239054231286	-0.8576985672933054	-0.7666693666772979	0.507211501497859	1.4164370999679565	1.1707659461089042	-0.29530761664796323	-0.9054616686951885	-1.5075234603165124	0.5829022031231517	0.7919612540719849	1.133006580283539
Fndc3b	-1.5096480904429561	-1.0412107323797586	-0.48476652671906056	0.9107212590609314	1.4759723438587544	1.2485433395894567	0.3202002517191673	-0.433028620033742	-1.721045004403818	0.3512145789235832	0.254707551917472	0.6283396489099734
Krt80	-1.3280575126822256	-0.7746053457709846	-0.845689085961577	1.1323710105564837	0.8920998818219735	0.7497657755812571	-0.8825025259811085	-0.9051571609023887	-1.0848059835266204	0.5298092128648813	1.428845172274617	1.087926561725689
Mrgpra2a	0.48523611701077346	-0.8782544269585717	0.10329442588944955	-0.18439204231853193	0.45598439321797873	1.1628808883983264	-1.2268616621759236	-1.6179997637408707	-1.2536949695601955	0.7899888567943896	1.6853700977042467	0.4784480857389309
Wfdc21	0.48743691827739116	-1.6620679214231164	-0.02776626357147241	0.7083875518606368	0.3790616970948874	1.1560322728294548	-0.8987343481388771	-1.4659801265213033	-1.3117059057760658	0.9638590929620265	0.919157851732879	0.7523191806735635
B4galt6	-0.4438427395431761	-1.6131541820850912	0.11839616020551767	0.8509485690169617	0.7608185762956875	1.474621042115886	0.04072097278365597	-0.847817035360528	-2.004987698025209	0.6453565895220029	0.38058592544651415	0.6383538196277877
Morn4	-0.5411227072993328	-0.007553204064150989	-0.12062371914788209	0.741637328664123	1.4660958232818209	1.7986874519722538	0.6356846533733818	-0.2963470883270735	0.2672204125712673	-1.2316935730951497	-1.3587235948004728	-1.3532617831287845
Lpgat1	-1.3439958017934395	-0.934848185134294	0.16754183607641465	0.9676095824604201	0.822156267375479	1.6869427325172492	0.5509188019467819	-0.6086695119142996	-1.9822061020078956	0.12851044913130644	0.0928075866925731	0.45323234464970164
Lpcat2	-0.8015600634480661	-1.5428632896136185	-0.7626479800628605	0.7505640123009581	1.1399288146772475	0.8163743284730457	-0.41946885108609533	-1.3609433759947862	-0.7929837622623765	1.0811377596669007	1.2995591218828677	0.5929032854667843
Pglyrp1	0.6599524365399154	-1.5270216547826958	-0.1104486342742011	0.5983698256063565	0.7048342198559746	1.5859797416371415	-1.203206465580447	-1.1434408216199603	-1.344149891886515	0.42828088052855917	0.9857272696250495	0.36512309435080936
Myo7a	-1.504911574128404	-0.8156906517846045	-0.05021425450366413	0.3916518021568349	1.1390727706115866	1.839201046507685	-0.06340548613145854	-0.8363777437947748	-1.6281472605452705	0.2779484764178669	0.7249897510392115	0.525883124154995
Camk2d	-0.6206301764768857	-0.6575635080225607	0.045900627290926824	1.1740533941459321	2.10987136241032	1.4467028382907703	0.22852050106358857	-0.4492870746196772	-1.1469007596854215	-0.6531904029039396	-0.4473404687705362	-1.0301363327225135
Pfkfb3	-1.6883995814697492	-0.8393242744558448	-0.1745983097715304	0.7271935582076691	1.2504455263088756	1.67664663629955	0.04340961388259643	-0.7098973368983165	-1.5325574440943042	0.4189252553400187	0.15159215070348878	0.6765642059475435
Rhoj	-0.4175842284492667	-0.7316712689231893	-0.1560092725149707	0.9985499326919398	1.2830558873047933	1.5856062686958718	-1.0432992522167677	-1.2276012844934905	-1.5427644672965826	1.0374489315558497	0.23675647373931702	-0.022487720093500085
Gm16576	-0.7038592137766029	-1.0327456378243132	-1.0336392820816669	1.435495417202819	0.816832262305333	1.8267343110980077	0.1220425270937001	-1.0521120293623576	-1.285204974474441	-0.10469532434621788	0.4383932243674581	0.5727587197982887
Arhgef3	-1.9716405494166245	-0.7537201695077881	-0.17411851117718224	1.0073158211766775	1.4854083408879521	0.8791373566661438	-0.13087180013816063	-0.9231792732610817	-1.182205406893615	0.21393370766394573	0.718871251829918	0.8310692321698068
Ston2	-0.5069757182439393	-0.9199134930351672	-0.16526629292250566	1.2184755929576825	1.0991970639221318	2.295905002331265	0.020204786461284523	-0.955133028082326	-1.3225791321162115	-0.22243356083030655	-0.42459860107613595	-0.11688261936577005
Fcgr3	-0.27516337681153613	-1.156655867294569	0.004127013328532033	0.9074547504544707	1.2595102033780574	1.071785860639875	-0.9044163784617908	-1.1699708757687455	-1.7768307594716863	0.5854953626167333	1.103558895552703	0.3511051718379637
Prkce	-1.0125772052337094	-1.3020629015229066	-1.0439490301444962	1.1859060785158628	1.273871163340323	0.9701973639636574	0.19384676003994872	-1.0863455811670661	-1.2381544395099229	0.6886729236845521	0.5197666402767185	0.8508282277570308
Ptafr	-1.5216234805410556	-1.404000269391129	-0.8034046779487216	0.802662180249908	1.3384378751446944	0.6351108724452149	-0.19553493994427676	-0.4716949912070054	-1.0502269176847498	0.3518225876745361	1.32330320251733	0.9951485586852561
S100a9	-0.25555630935603546	-2.1653539795042436	-0.09832082618301494	0.7924986439108388	0.4426881276743219	1.6892664523725838	-1.0717544386124513	-1.0754286064478509	0.23523642079366336	0.5797929229166555	-0.0014625559640057636	0.9283941483995471
Sowahd	-0.3370852234060008	-1.5198709789069995	-0.7276219828689613	0.7393188512673851	0.8619379847195312	1.727254968028609	-1.0754471803284475	-0.5129639964511692	-1.2960545053319616	0.4300580031349071	0.9707926668180813	0.7396813933250288
Fmnl2	-1.175097661629888	-0.400315112060269	-0.6822215322918743	0.8570847383940785	1.3610173241420922	2.1306552415469695	0.7687499804656758	-0.25442751526534557	-0.9949428564847544	-0.654382273601127	-0.8878726404133843	-0.06824769280217605
Erg	-2.1053796462021346	-0.68728578412615	-0.6858082508679751	0.9017390357083778	1.2592578430784522	1.1530873914084199	0.13137277739685554	-0.5374607836409486	-1.1904211087917191	0.28220462864073736	0.7332186184581859	0.7454752789379019
Slpi	0.34330625804500975	-1.1574616577252754	-0.22819307343884104	0.8215915083696901	0.88043011592169	0.8772191604976888	-1.1428846865706392	-1.6098933291065272	-1.3523632343138487	0.6466197202677434	1.334574726097602	0.5870544919557216
Gab2	-1.9717597878518682	-1.037554221462533	-0.459222077696072	0.8272705358740194	1.266116486022096	1.0831383300569501	0.2084207176944805	-0.6708765813941334	-1.0556649123124677	-0.02880268218123785	0.7398404644378802	1.0990937288128817
Btbd11	-1.2630881332794028	-1.3230000800260262	-0.3269342848032018	1.2203965960167424	1.4496833840785182	1.8480845684765856	-0.10229863423165664	-0.7092570475120392	-0.9208522193634482	-0.23469992448505614	0.35267118900465916	0.009294586124330324
Mmp2	-1.669294329152275	-1.2786685917365908	-1.076765372868463	1.358467419174048	1.2940458220025948	1.166877571244743	0.6279027829139396	0.6806628437852377	-0.23500221037872487	-0.09280883827098375	0.009411492878422167	-0.7848285895919487
Peli2	-1.0817470796894528	-1.4541338686358198	-0.6966898109553111	0.9162413488508593	1.2120164004875082	1.2250906176401406	0.836408234604854	-0.8699288553184864	-1.4765939545883366	0.16402586136952463	0.6689115637728592	0.556399542461664
Abcd2	-1.1767923310072512	-1.2129553021099495	-0.374049555429952	0.8715893025911708	1.2271318012729437	0.9118913195442484	-0.5193927734712687	-0.9373640546634235	-1.5085912022620798	0.8345808510698706	1.017770843264239	0.8661811012014486
Rpl34	0.25807175294922574	-0.7403801504669432	-0.7170218412168514	1.7572919576335089	1.5127162172007722	1.5836154935751139	-0.880065105308895	-0.77937650314853	-0.130653420757803	-0.881824935048445	-0.08638072715337021	-0.8959927382577612
Pram1	-0.8967993843003066	-1.2069358575772358	0.034244514441616136	0.6380244436910291	1.0032604564541516	1.3896789538843655	-0.9661864578639233	-1.0101844791800567	-1.4769931799883804	0.7115266590791959	1.1786722992245773	0.6016920321349686
Rxra	-1.5174773548122555	-0.7318064524268486	-1.3071174185378351	1.5046197907483811	1.5227762461399974	0.816240282307858	-0.5417547723987677	-0.4028963965559894	-0.862071417329975	0.12722865645565423	0.5965826808513593	0.7956761555584165
Vsir	-1.439657560622969	-1.3447724146172195	-0.42967907858757987	1.0317747232633216	0.9631211826956383	1.2059505844639948	-0.356538774062474	-0.5781064857759248	-1.3121911855505823	0.1353730854759943	1.1830736395941408	0.9416522837236687
Rdh12	-0.4130890296133213	-1.3470897232323642	-0.6764245502145748	1.1498311504934629	0.9022044628357614	1.3296991374169491	-0.7691313530438622	-1.1128763630477159	-1.3234780270687858	0.4770290820608004	1.2477806463082657	0.5355445671053908
Tmem53	0.27072179384448186	-1.1317631427589856	0.6737185402225554	0.5582940048702352	0.9785928236007906	1.9123993160499042	-0.45794817491277506	-1.593854651002744	-1.373813889601603	-0.508683777379495	0.6036441651187306	0.0686929919489045
Nfam1	-1.1770601862391643	-1.311627149332217	-0.6809640118017543	0.9983061855304624	1.043767496440154	1.0359060278104315	-0.6737006297163366	-0.9738563656546682	-0.9193323547004841	0.33378406414564354	1.4865319618056696	0.8382449617122503
Kctd11	-1.29518369031095	0.5241971021098201	-0.22457944358239354	1.5989634303212208	1.652395297814057	1.3780994510056874	-0.9749633331466289	-0.2936654530551849	-0.48264304693681476	-1.0808303369415364	-0.24017271222935882	-0.5616172650479159
Spata13	-1.2022954507142865	-0.7244505454674602	-0.030497332050481364	0.8957117574628176	1.4453509399208215	1.4820122511939255	-0.39410524030863153	-0.9135107928490283	-1.8038441666322564	0.06878057728962496	0.5801565969668157	0.5966914051881429
Sncaip	-0.9841311762495111	-1.0370939339288405	-0.7299334379164011	1.084475324255953	1.1560395140675792	1.6333800962014373	-0.910811190514417	-0.994586067511413	-1.0054691416750416	0.7522776886027012	0.12390132470546764	0.9119509999624876
Mcemp1	0.9677052447144924	-0.8194541585265269	0.6003251232760871	0.6546286323437224	0.6800317279329896	1.6395238693358156	-1.2543151787180418	-1.464251056242615	-1.5488588775741896	-0.025471401246086742	0.5793068539247233	-0.00917077922037552
Itpripl2	-1.351677921194868	-1.188602924551747	-0.26527818757617283	1.070946117804394	1.1008135413108824	1.4937928985406523	0.23872209300183678	-0.5089302266414104	-1.7505982670236788	0.045945404531105107	0.33889783635960585	0.7759696354393956
Mageh1	-0.3737306765373878	-0.7475757097532916	-1.3747271407464547	1.212063141988432	1.0166571118040653	0.9537879341871618	-0.42516022556523014	-1.693974619086677	-0.7288756379091119	0.6479828817965247	1.4095808328613415	0.10397210696062471
Nnt	0.1433257175920414	-1.0510808905024012	-0.08276705699783067	0.861019067630883	1.8418431318799895	1.7908727975693355	0.40880184322571905	-1.0466810810550737	-0.44864508127339614	-1.0304780459078255	-0.5512360779784966	-0.8349743241829439
Nnt	0.1433257175920414	-1.0510808905024012	-0.08276705699783067	0.861019067630883	1.8418431318799895	1.7908727975693355	0.40880184322571905	-1.0466810810550737	-0.44864508127339614	-1.0304780459078255	-0.5512360779784966	-0.8349743241829439
Slc36a4	-1.5686179140774577	-1.1708707154592963	-0.08175524009770269	0.958470167324713	1.1325962014190993	1.7045691985475635	0.10633681809365385	-0.6408897964380561	-1.4262863998050264	0.11396641674653071	0.11617809735453188	0.7563031663914459
Mogat2	-0.15372526421665783	-2.038611814385608	0.5458093914061536	0.7789065211909201	0.720492514992248	1.9102081215719098	-0.4947574177271223	-0.5750755353760179	-1.3708145432224368	-0.07354629493155658	0.4289327935427555	0.3221815271554058
Ly75	-1.1315388024263155	-0.8283365992848242	-0.08128175996441768	1.1202737761562083	1.307995302313529	1.8299550130622544	-0.5996582979765099	-1.1243591915408928	-1.2256812005925486	-0.1571718184427219	0.15713014214043108	0.7326734365558104
Mtus1	-0.9945781832004449	-1.6517621176330572	-0.18083797941321134	0.8043790984334944	1.0374734227667526	1.615640850562341	-0.19920791170647179	-0.5999585186565045	-1.579547340569267	0.5485818072074685	0.6198520390133045	0.5799648331955938
Sgce	-1.1438122298439377	-0.5038182371228251	-0.8511080372956646	1.745741851759117	1.4379630886198984	1.357386777044547	-0.7984289600387616	-1.0519791404372805	-0.23380887703602016	0.34772938999813335	0.47520587794112806	-0.7810715035883358
Gm7887	-1.4326502955458924	0.33749135184588286	-0.1369661325589706	1.9581951644131468	1.134100111725217	1.316148554171042	-0.08288047272445369	-0.5644461481169016	0.006552048236509676	-0.27516972525269867	-1.185043128513906	-1.0753313276789787
Ptpro	-1.0377660771339532	-1.0444728256411544	-0.49173408914514316	0.8637452865420201	1.7670355109614306	0.058160126953972005	-0.6822825546888931	-0.7396291092350511	-1.1916015805563773	0.04049241673624137	0.8661656135675835	1.5918872816393306
Mgl2	0.31497785989248994	-0.8133792806275066	0.6043314597977294	0.8990493534322044	0.8777346762507799	1.2353276270794318	-1.3402358682300761	-1.3268081691650653	-1.7974046458690858	0.9449568667886394	0.26554863348752894	0.13590148716292752
Cd177	-0.652768217182036	-0.8785888540231052	0.04885313264256366	1.154604695897515	1.2820668472612995	1.2818463378351077	-1.0795450773967958	-1.2722803690228104	1.5747683575399778	-0.6459379366894918	-0.11676368700920992	-0.6962552298530109
Gm22890	-0.3015113445777636	-0.3015113445777636	-0.3015113445777636	-0.3015113445777636	3.3166247903553994	-0.3015113445777636	-0.3015113445777636	-0.3015113445777636	-0.3015113445777636	-0.3015113445777636	-0.3015113445777636	-0.3015113445777636
Dstyk	-1.6441046604946397	-1.0919200042375312	-0.43261643316426396	0.9007143616922934	1.4960280633037861	1.1870531725663112	0.29985706687943686	-0.5377443450854948	-1.5174528385435466	0.1757133746027594	0.39734063834589345	0.7671316041349879
Ptpru	-1.0713436146312851	-1.385912350948352	-0.47177961574177146	0.5059152280779043	1.3649023534335338	1.9667980860850038	0.06036932732169479	-0.28220287351998674	-1.5106711959568506	-0.01862567282166227	0.3990533110610113	0.44349701764076466
Nucb2	0.08829214485705783	-1.5165816772966085	0.17121980187430952	0.4841095763109989	0.4452169675029643	1.1086586950594988	-0.9947765472574726	-1.0866695765006114	-1.6280314400451348	1.4059612385880345	0.9102346473904127	0.6123661695165599
